category,A,M,k,E_over_C,surplus,H_ratio,budget_ratio,worst_r_over_q,theoretical_ok,actual_ok,decomp_ok,first_mismatch_x,first_mismatch_sum,first_mismatch_F,max_gap,true_ratio,C,E,V,U,budget
random<=100,"{52,55}",55,2,43.215909090909086,-157.14685314685315,1.878787878787879,1.2591870412029365,0.019230769230769232,False,False,False,110,3,4,7,1.8817307692307692,1.2307692307692308,53.18881118881119,0.8269230769230769,0.3614227945864224,1.5497686660959218
random<=100,"{10,11,19,21,35,37,45,47}",47,8,2155554.4965433106,-33841150.96783729,2.199999999999999,1.6330391961987074,2.052633631581e-07,False,False,False,47,10,16,101,1.103405572755418,5.233171380539803,11280386.100504335,5.532176213043085,1.506898885901857,8.5459739848468
random<=100,"{16,25,29,30,35,38,53,57,73}",73,9,33150343.233900454,-562152959.0511235,2.180499597099113,1.7015954611655077,1.6306217723880293e-08,False,False,False,73,11,16,115,1.1305555555555555,5.652560549062963,187384322.35184205,6.137661673159259,1.740354850544745,9.618371374248749
random<=100,"{15,39,40,52,57,58,65}",65,7,6104.719315167591,-84816.34734049981,1.869047619047619,1.366892471276486,7.562008469449486e-05,False,False,False,65,8,10,51,1.2333333333333332,4.631578947368422,28274.489459723587,4.704532163742689,0.8131691147689395,6.330870393280568
random<=100,"{12,14,16,17,19,20,21,22,25}",25,9,140267.08048681542,-1334593.2323428895,3.7721739130434777,2.811981071983575,1.6753112728344927e-06,False,False,False,25,9,10,68,1.186602870813397,3.1715652768284355,444866.20195408317,6.779823612060453,1.0692789574707267,8.918381527001907
random<=100,"{15,27,36,44,65,70,80,85,87,89}",89,10,108554161.45740199,-1515912192.011371,3.148711169861203,2.395614104357839,1.8762696247483266e-09,False,False,False,89,12,18,121,1.237878787878788,4.654856705160966,505304066.33311373,7.457643294839034,1.8467985409046168,11.151240376648268
random<=100,"{12,98}",98,2,1.2532467532467535,-19.04761904761905,1.1586021505376347,0.36116549581947216,0.16666666666666666,False,True,False,98,8,9,17,1.1161077235772356,7.333333333333333,9.190476190476192,1.2051282051282048,0.7217093821072955,2.648546969342796
random<=100,"{12,21}",21,2,4.178571428571429,-21.714285714285715,1.484375,1.1232468443197756,0.25,False,False,False,42,4,5,5,1.4814814814814816,2.0,8.357142857142858,0.75,0.7482468443197756,2.2464936886395512
random<=100,"{13,24,36,46,50,53}",53,6,61844.93166168742,-625344.2785031869,2.2313803376365446,1.6895471723568847,9.29022668153103e-06,False,False,False,53,7,10,65,1.3062409288824384,3.370523968784839,208449.82451357783,3.9169254239277116,0.8888669084469091,5.6946592408215295
random<=100,"{2,59}",59,2,2.0502729100833097,-150.46610169491527,1.042090395480226,0.06159120042469999,0.5,False,True,False,118,59,60,5,1.027462121212121,29.5,60.48305084745763,1.0000000000000036,0.40847020626432307,1.8169404125286497
random<=100,"{15,23,27,28,44,51,61,63,66,86}",86,10,98049625.46965289,-1828846078.7063591,2.727827050997782,1.943728160873548,4.033377896109019e-09,False,False,False,86,13,20,147,1.1124637681159422,6.217416533126568,609615362.4618877,8.040700349990315,2.0221336266642895,12.084967603318894
random<=100,"{5,17,31,49,56,66,73,76,78,81}",81,10,1273044389.5508263,-24350699517.628395,2.066847335140017,2.0631948910503914,1.3179064365555196e-10,False,False,False,81,11,29,229,1.0921290322580646,6.3759755029957015,8116899842.002185,6.503565651214327,3.3256572160144264,13.15488008324318
random<=100,"{7,8,19,20,29,36,39}",39,7,126055.49608427747,-1821310.6929020172,2.375,1.6501442813430258,2.1605738484141387e-06,False,False,False,39,9,15,99,1.1716791979949874,4.816178376976927,607105.7545401969,4.775658357716951,1.5858654244897301,7.947389206696411
random<=100,"{35,41,42,45,60,64,74,77,85}",85,9,4989042.800923748,-55353600.91087261,3.050980392156863,2.1941336853996396,4.4588459222605565e-08,False,False,False,85,9,12,91,1.294921875,3.6983451617597964,18451202.304608885,5.929855424030075,1.092404137810937,8.114663699651949
random<=100,"{10,12,16,18,21,23,26,29,31,33}",33,10,91404063.87614796,-1026501120.4443587,4.23076923076923,2.96384319552297,4.428838398950118e-09,False,False,False,33,11,14,99,1.1423611111111112,3.743455461209489,342167042.093907,7.798766761012734,1.648124117718155,11.095014996449045
random<=100,"{20,34,38,45,52,87,88}",88,7,1471832.9536575906,-16538111.938765543,2.3161904761904766,1.8327009164262527,5.474757262949853e-07,False,False,False,88,7,12,99,1.2039027149321266,3.7454697752338415,5512705.842117657,4.443948214184148,1.210188837666872,6.864325889517892
random<=100,"{8,9,10,11,14,15}",15,6,432.51683848797256,-3264.916017316018,3.3833333333333333,2.4473888206877064,0.0016233766233766235,False,False,False,18,7,8,40,1.2121212121212122,2.5194805194805197,1089.717748917749,4.466630591630591,0.849758932843244,6.166148457317079
random<=100,"{14,25,45,47,65,78}",78,6,5749.710877357936,-87838.77087678282,1.8228438228438226,1.1865208403763332,4.0526849037487334e-05,False,False,False,78,8,12,81,1.2104166666666667,5.09276595744681,29281.931821370126,3.7929324552516026,1.1248702442090834,6.0426729436697695
random<=100,"{25,30,32}",32,3,11.009615384615385,-43.146666666666675,2.44921875,1.7286857422614232,0.06666666666666667,False,False,False,50,3,4,17,1.6588541666666667,1.386666666666667,15.26666666666667,1.613333333333333,0.3918887813012538,2.3971108959358407
random<=100,"{11,13,14,15,16,19,20,21,24,25}",25,10,107599.5861295972,-1162945.269214996,3.7037037037037033,2.7174103381065264,2.190791664475875e-06,False,False,False,25,10,11,78,1.1971153846153848,3.602713076397288,387650.4359640361,7.070898034713823,1.3595758621598686,9.79004975903356
random<=100,"{13,30,54,55,68,72,82,87,98,99}",99,10,51319295.69814488,-696176639.7627665,2.8221610039791862,2.418469556215048,4.530504703660594e-09,False,False,False,99,10,18,156,1.1651583710407238,4.521864125089773,232058882.14231527,6.855842817891142,2.0400739529897343,10.93599072387061
random<=100,"{11,18,20,21,24}",24,5,505.2906137184116,-2904.997402597403,3.0338541666666665,2.3139860018568097,0.0008658008658008658,False,False,False,24,5,6,39,1.406060606060606,1.9186147186147189,969.4580086580088,3.0813852813852813,0.6791311602228101,4.4396476018309015
random<=100,"{16,18,19,26,28,29,30,31,35,37}",37,10,193998132.90360564,-2063688193.0373106,3.6270270270270277,2.827395292083663,2.6806127151540182e-09,False,False,False,37,11,12,90,1.2926267281105992,3.5458901381973815,687896066.2916002,7.824480232172989,1.100576425406089,10.025633082985166
random<=100,"{32,42,63,81,82}",82,5,279.7174123727992,-2676.627693895987,2.0253658536585366,1.3441049021601919,0.0017636684303350971,False,False,False,84,6,7,36,1.3723214285714287,3.1957671957671963,893.9117305458769,2.8542328042328036,0.7206067748803071,4.295446353993418
random<=100,"{35,45,54,57,58,60,65}",65,7,136160.05123881178,-1004833.4592449297,3.3611336032388657,2.3889294476043195,2.400637609349043e-06,False,False,False,70,7,8,52,1.4149659863945578,2.4599429608504026,334945.9595939452,4.62339037248293,0.6266199030597781,5.876630178602486
random<=100,"{18,21,29,34,41,44,48}",48,7,1235805.8513254419,-12192000.805687824,2.446998722860792,1.7786030227901355,2.1416931326395533e-07,False,False,False,48,7,9,70,1.275925925925926,3.2885441048504425,4064002.0471159643,4.489233672927335,0.6798904062691709,5.849014485465677
random<=100,"{28,39,47,48,64,65}",65,6,18345.62122781065,-139177.0508300211,2.821978021978022,2.0672003394445175,1.583080040526849e-05,False,False,False,65,6,7,53,1.3750000000000002,2.5288753799392105,46393.7898527005,3.5978607311719006,0.8149156563256593,5.227692043823219
random<=100,"{43,48,49}",49,3,232.06618863761722,-1045.3911960132891,2.3387755102040817,1.7785562098814318,0.003391472868217054,False,False,False,86,3,4,16,1.8120155038759693,1.505813953488372,349.4485049833887,1.5150193798449614,0.5815776890289462,2.6781747579028536
random<=100,"{18,19,46,52,55,56,62,64}",64,8,43941984.52338572,-391962240.47802687,4.090909090909091,2.8574401733209998,4.916222528978121e-09,False,False,False,64,9,12,106,1.3342151675485008,2.9733313855259684,130654081.72567911,6.026668614474032,1.2347239675620305,8.496116549598092
random<=100,"{7,8,10,13,15}",15,5,394.9888888888889,-2808.738461538462,2.9765625,2.1103388278812654,0.0013736263736263737,False,False,False,15,5,6,38,1.2005494505494505,2.373626373626374,937.5560439560442,3.501373626373626,0.7538911363865572,5.009155899146741
random<=100,"{15,17,21,22,24,25,27,32}",32,8,11263.98896484375,-93985.16092012564,4.016666666666667,2.721282582664925,3.395297512944571e-05,False,False,False,32,8,9,72,1.3264705882352943,2.7814277226041937,31329.971173924117,5.218572277395806,1.1752392695341773,7.569050816464161
random<=100,"{14,20,23,27,48,49,58}",58,7,22747.611260394173,-265919.9020299375,2.0431034482758617,1.8300480805453805,1.7253278122843338e-05,False,False,False,58,7,13,93,1.1709486166007905,3.8967563837129062,88641.89939316058,3.9939012789623,1.568675130702231,7.131251540366762
random<=100,"{14,22,37,46,47,53,61,63,68}",68,9,27006074251.70763,-355758151680.4537,2.365853658536585,1.759738344936592,2.2318429882882152e-11,False,False,False,68,9,14,110,1.2076719576719577,4.391088073636768,118586050562.42236,5.926908215788093,0.9001289216921401,7.727166059172373
random<=100,"{13,21}",21,2,13.80952380952381,-73.14285714285715,1.576923076923077,0.9825615647460822,0.07692307692307693,False,True,False,39,3,4,7,1.57396449704142,1.8461538461538463,25.494505494505496,0.769230769230769,0.5223645213040761,1.813959811838921
random<=100,"{31,32,35,39,60,65,69,81,82}",82,9,7688700.7980585955,-91221120.52281928,2.9384436701509875,2.2054582200304718,3.8055204020608415e-08,False,False,False,82,10,13,107,1.2975852272727273,3.954769867813347,30407042.23879457,6.0493117648397146,1.336383974229027,8.722079713297768
random<=100,"{10,16,19,23,36,37}",37,6,58582.12807401997,-642816.0472014351,2.1154791154791153,1.5948987854445689,6.356470887363336e-06,False,False,False,37,7,9,65,1.2154589371980675,3.657665903890161,214273.85243366944,3.9280483818241247,0.952779262926152,5.833606907676429
random<=100,"{17,22,26,28,39,41,46,69,70,74}",74,10,386283245.0563581,-5402419199.707651,3.1915739268680436,2.2433401049181874,2.077227453061774e-09,False,False,False,74,11,17,144,1.1727941176470589,4.661880693070264,1800806402.1847653,6.603076571887001,1.927553675610659,10.458183923108319
random<=100,"{5,13,14,16,17,18,22,24}",24,8,86336.79344919787,-874368.2933537053,3.5100000000000002,2.6934341153060433,1.958825488237253e-06,False,False,False,24,8,11,84,1.2284013605442177,3.3758241758241763,291457.83458894055,6.044175824175824,1.5241920891319602,9.092560002439743
random<=100,"{21,23,36,41,55,56,57,66}",66,8,2522873.109988076,-24733440.627006643,3.1831357048748354,2.2812152715480534,1.328878931156098e-07,False,False,False,66,8,11,99,1.2943722943722944,3.2678940192474832,8244481.947450331,5.1328996315461675,1.1609350554808693,7.4547697425079065
random<=100,"{8,38,83,86}",86,4,5702.474414130945,-202996.78780728788,1.1645454545454543,0.3176058617777506,0.0001585288522511097,False,True,False,86,13,14,21,1.1292613636363638,11.866835764109068,67670.327321526,2.3919361657154945,0.6885202168596983,3.7689765994348914
random<=100,"{11,24,32,68}",68,4,114.34606569900687,-1594.5632798573977,1.6155844155844157,0.966086953842208,0.003787878787878788,False,True,False,68,6,11,61,1.1818181818181819,4.666666666666667,533.6149732620321,2.871572871572871,0.8184164565120501,4.508405784596971
random<=100,"{10,13,18,21,22,29}",29,6,49338.010689259274,-549504.3564251842,2.164870689655172,1.6838243692876274,1.11000111000111e-05,False,False,False,29,7,8,55,1.3247863247863245,3.7125541125541135,183170.03448964833,4.536738816738816,0.8572751351394005,6.251289087017617
random<=100,"{24,73}",73,2,22.595890410958905,-221.30593607305937,1.3114155251141553,0.7090124349334878,0.041666666666666664,False,True,False,146,7,8,7,1.312251984126984,3.333333333333333,75.31963470319634,0.708333333333334,0.8275207248891459,2.3633747831116256
random<=100,"{10,11,13,14,15,16,18}",18,7,5738.19918699187,-40609.22757242758,4.174074074074074,2.7659663503498653,7.492507492507493e-05,False,False,False,20,7,8,53,1.2896825396825398,2.35924075924076,13537.79340659341,4.76575924075924,0.8799106558372847,6.5255805524338095
random<=100,"{22,48,56,70,81}",81,5,340.2012195121951,-2604.446753246754,2.2904411764705883,2.03747008052674,0.0012987012987012987,False,False,False,81,5,7,57,1.3298059964726632,2.5558441558441563,869.5012987012989,3.1316558441558437,1.0379000769328734,5.20745599802159
random<=100,"{12,34,42,44,52,59}",59,6,200127.83323793384,-3393215.31568332,1.774691358024691,0.989863756024888,4.897063720593132e-06,False,True,False,68,10,11,41,1.169730392156863,5.651760004701182,1131074.4837216623,4.740431137489959,0.42702062445739586,5.5944723864047505
random<=100,"{9,37,40,51,64,65,66,70,75,91}",91,10,1889010.2111970866,-31891966.74742238,2.737400530503979,2.0974193000691024,1.2044129691188515e-07,False,False,False,91,12,21,161,1.1333333333333333,5.627634051163465,10630658.187528213,6.794240948836535,2.504633661899893,11.803508272636321
random<=100,"{8,11,18,21,23,26,30,34,38}",38,9,19637466.032755412,-247822847.47852138,4.1842105263157885,2.6780352860444627,2.8388775191844245e-08,False,False,False,38,11,15,116,1.165625,4.206633264433777,82607617.84257731,7.20077414297363,2.032369087314217,11.265512317602063
random<=100,"{6,17,19,33,35,37,46}",46,7,13803405.31500179,-257167869.70222902,2.125,1.3696319183805423,7.24458928793294e-08,False,False,False,46,11,15,98,1.1341145833333335,6.2102520356390345,85722625.95624053,5.752710927323928,1.3765242409375151,8.505759409198959
random<=100,"{72,81,90}",90,3,10.569230769230769,-43.088888888888896,2.4944444444444445,1.7888902095526444,0.08333333333333333,False,False,False,162,4,5,15,1.6550925925925926,1.4444444444444446,15.26666666666667,1.8055555555555554,0.3891984846769101,2.5839525249093755
random<=100,"{16,17,22,27,40,43,49,50,52}",52,9,3268730.9940749947,-36999936.17177898,3.784615384615385,2.7076005063671844,5.9220305458335554e-08,False,False,False,52,10,14,111,1.2462277091906722,3.773119903352462,12333313.97244944,6.9483307139314885,1.6338853234848703,10.216101360901229
random<=100,"{15,39,53,71}",71,4,10335.389327732177,-209854.50183909456,1.2333333333333332,0.6104599378818636,9.675858732462505e-05,False,True,False,159,18,19,15,1.2813852813852813,6.768456700532172,69954.63514789756,2.1250120948234152,1.0034297810697694,4.131871656962954
random<=100,"{16,18,31,37,47,71,88}",88,7,15321890.538742235,-354117597.08512443,1.5644444444444443,0.8616800311493007,4.3544080587204117e-08,False,True,False,88,11,16,101,1.1625330687830686,7.703958078546033,118039202.39454126,4.590270135843472,1.0240383506254904,6.638346837094453
random<=100,"{10,15,19,28}",28,4,219.4375,-1548.463157894737,1.9795918367346943,1.4039285213755466,0.003508771929824561,False,False,False,28,4,5,35,1.3523391812865497,2.3578947368421055,517.4105263157895,2.006549707602339,0.6518829819257907,3.3103156714539206
random<=100,"{16,26,28,31,35,36,45,47,51,53}",53,10,324070235.2421233,-4074126336.6885676,3.10062893081761,2.321659264630116,1.232388490654872e-09,False,False,False,53,11,13,102,1.2103174603174605,4.190579592800112,1358042114.4395735,7.293795407199888,1.2176512642971953,9.729097935794279
random<=100,"{25,44,47,56,60,86}",86,6,328916.0373864503,-2955168.2743350663,2.4799154334038054,2.065408066021575,9.210647508519849e-07,False,False,False,86,6,8,76,1.3617391304347828,2.9948604586902463,985057.6345977626,3.916853827024039,1.1343775604819348,6.185608947987909
random<=100,"{54,94}",94,2,20.944148936170212,-144.9204097714736,1.4907407407407407,0.9920116822429907,0.037037037037037035,False,True,False,282,7,8,3,1.5617283950617284,2.3703703703703702,49.645390070921984,0.37037037037037046,0.9905323641398409,2.351435098650052
random<=100,"{7,10,11,13,16,17,18,19}",19,8,1412972.0228951927,-11038464.890987653,4.491228070175439,2.9575422203292576,2.448531860296566e-07,False,False,False,19,8,9,79,1.259259259259259,2.6040782746665108,3679489.7475329633,5.58342172533349,1.0591248585174424,7.701671442368374
random<=100,"{12,14,19,25,26,34}",34,6,56656.32971506106,-556415.9689068828,2.9222222222222225,1.9444602987574056,7.711586658955081e-06,False,False,False,34,7,8,65,1.2900641025641026,3.27366107576634,185473.62128397924,4.5596722575669935,0.9029158679240569,6.365503993415107
random<=100,"{11,13,19,32,54,60,70,74,75,83}",83,10,166467553.80903566,-2934102526.385205,2.213855421686747,1.9710743508981872,7.89474473685e-10,False,False,False,83,11,25,198,1.103222703222703,5.875224064697751,978034178.1302142,5.955893070558916,2.8123051945733066,11.580503459705529
random<=100,"{12,23,26,49}",49,4,565.1835510816021,-7558.7147634973735,1.6600985221674878,0.8451863177140758,0.0005574136008918618,False,True,False,49,7,8,41,1.2106060606060605,4.461538461538462,2521.588150979456,2.621794871794872,0.5745181959262717,3.7708312636474153
random<=100,"{10,21,28}",28,3,13.510204081632654,-72.57142857142858,1.9464285714285714,1.2484724901841908,0.06666666666666667,False,False,False,28,3,4,26,1.3619047619047617,1.8666666666666667,25.219047619047622,1.2533333333333334,0.5385743241719114,2.3304819816771563
random<=100,"{29,34,35,36,43,45,46,53,63,66}",66,10,2726992262.3422594,-32134588417.046562,3.000992063492063,2.324706364189637,1.8427296541588387e-10,False,False,False,66,10,11,104,1.344200626959248,3.9279647479773008,10711529474.487263,6.905368585356032,1.1129980312896706,9.131364647935374
random<=100,"{17,49}",49,2,6.975369458128078,-66.18487394957984,1.3235294117647058,0.6928403839317454,0.058823529411764705,False,True,False,119,8,9,4,1.330316742081448,3.4117647058823533,23.798319327731093,0.47058823529411753,0.9466100667070954,2.363808368708308
random<=100,"{26,30,42,45,56,67}",67,6,10509.47662290955,-92016.7074954896,2.334328358208955,1.7729342861707407,6.105006105006105e-05,False,False,False,67,6,8,56,1.2833333333333334,2.918681318681319,30673.81308840414,3.277747252747252,0.948441463774444,5.17463018029614
random<=100,"{26,27,72}",72,3,14.231481481481481,-114.05128205128206,1.5925925925925926,1.0161877351516224,0.02564102564102564,False,False,False,72,3,5,31,1.3308641975308642,2.7692307692307696,39.410256410256416,1.195360195360195,0.8093490740683029,2.814058343496801
random<=100,"{28,41,45,48,54,60}",60,6,1703.3180451127819,-12625.181881533103,3.0,2.244750879522029,0.00029036004645760743,False,False,False,60,6,7,47,1.4464285714285714,2.471544715447155,4209.826713124275,3.778455284552845,0.884773444612589,5.548002173778023
random<=100,"{12,59,77,80}",80,4,7023.442500944464,-65471.46654926996,1.8125000000000002,1.23299868280092,7.337295472888693e-05,False,False,False,80,5,9,66,1.1916666666666667,3.10749137867782,21825.28702032431,2.114730843544402,0.8584009665902828,3.8315327767249676
random<=100,"{16,23,24,27,28,29,30,31,33}",33,9,9995836.393235346,-83324161.35578966,4.7527910685805415,3.3058228227449145,2.8787449593175763e-08,False,False,False,46,10,11,74,1.3636363636363638,2.778629118620414,27774722.06720939,7.221370881379586,0.9821423374496828,9.18565555627895
random<=100,"{7,16,22,25,33,34,36,40,41,45}",45,10,228013.584866587,-3413759.85729813,2.748299319727892,2.1160940614538872,6.987273845236543e-07,False,False,False,45,11,17,115,1.180952380952381,4.990590471221749,1137922.4239443007,6.955519222655802,1.8025198183224493,10.5605588593007
random<=100,"{24,31,42,51,59}",59,5,59248.536135162016,-666648.5443025762,1.6301096709870389,1.0862116474087726,1.1294840516851903e-05,False,False,False,62,6,7,35,1.330128205128205,3.7506099213879107,222218.1474562488,2.7077234119454228,0.6831163847765135,4.07395618149845
random<=100,"{7,8,22,25,29,30,33,34,36,38}",38,10,2587365.6988138855,-37976831.49744767,3.3333333333333335,2.3111484690459823,5.853961229214779e-08,False,False,False,38,12,17,114,1.1500000000000001,4.892600300308212,12658946.195023982,7.658420107855053,1.8245527929280916,11.307525693711236
random<=100,"{27,42,78,79,82}",82,5,96152.41383785059,-1061856.9235790453,1.91358024691358,1.1510482129000634,5.151903886081101e-06,False,False,False,82,6,7,37,1.341991341991342,3.6811795799137577,353954.30237931263,3.322483423749246,0.45736587653734556,4.237215176823937
random<=100,"{4,14,19,22}",22,4,255.62536656891498,-4282.334928229665,1.525568181818182,0.6946118408452334,0.0037593984962406013,False,True,False,28,9,10,20,1.1931818181818181,5.593984962406015,1429.9644565960357,2.9536340852130323,0.46600705359218186,3.885648192397396
random<=100,"{26,28,29,32,63}",63,5,1644.3249830737982,-16560.22508525957,1.984375,1.3018179236873677,0.0002486737400530504,False,False,False,63,5,8,57,1.2751068376068375,3.358090185676393,5521.791587722623,2.610659814323607,0.8804810893742812,4.37162199307217
random<=100,"{16,18,24,25,28,38,39,43,44}",44,9,3974654.6888547395,-41534208.48513153,4.625,2.9028539793518346,7.47246769278593e-08,False,False,False,44,10,11,90,1.243844696969697,3.4832555449446527,13844737.984193536,7.208874084684977,1.4512540675284757,10.111382219741929
random<=100,"{22,26}",26,2,11.916083916083917,-67.66433566433567,1.7916666666666667,0.976454006549766,0.09090909090909091,False,True,True,,,,0,1.7916666666666667,2.0,23.832167832167833,0.18181818181818177,0.8855449156406751,1.952908013099532
random<=100,"{21,31,34,35,47,50,78}",78,7,1753587.8789070852,-25152768.05131406,2.034965034965035,1.4929287192091423,2.3070312545059204e-07,False,False,False,78,9,12,90,1.2637362637362637,4.781202309338287,8384258.416258184,4.778797690661714,1.1795982746492442,7.137994239960202
random<=100,"{13,20,27,30,32}",32,5,83.82102272727273,-601.080341880342,2.204861111111111,1.6942954628179532,0.005128205128205128,False,False,False,32,5,6,38,1.3091517857142856,2.406837606837607,201.74358974358978,2.593162393162393,0.742365821921093,4.077894037004579
random<=100,"{13,18}",18,2,11.018518518518519,-43.12820512820513,1.962962962962963,1.2953373015873018,0.07692307692307693,False,False,False,26,2,3,8,1.6493055555555556,1.3846153846153846,15.256410256410257,0.6153846153846153,0.5890796703296705,1.7935439560439561
random<=100,"{7,8,46,58,65,67}",67,6,1579853.5766286505,-45096474.871386364,1.5671641791044775,0.8217742467578252,4.118819711023609e-07,False,True,False,67,14,20,108,1.0952380952380953,9.514908479826023,15032162.193147419,5.349629759712217,1.2347384946332283,7.819106748978673
random<=100,"{30,45,48,51,56,69,74,75,79,98}",98,10,45783721.6969601,-578610432.5573971,3.142857142857144,2.4817614367037004,7.291437897802623e-09,False,False,False,98,11,13,98,1.2323971518987342,4.212635828550881,192870146.38501644,7.239216023300971,1.6077705614364732,10.454757146173918
random<=100,"{8,14,15,20,21,22,26,36,37}",37,9,109810.74780169393,-1582847.5041499047,3.270270270270271,2.1290783506854667,2.7750027750027746e-06,False,False,False,37,11,14,85,1.1934959349593495,4.804795204795206,527618.1544725547,6.195204795204794,2.0172903274010117,10.229785450006817
random<=100,"{23,25,54}",54,3,67.95707915273132,-420.62144927536235,1.9814814814814816,1.2137915690730736,0.008695652173913044,False,False,False,54,3,5,32,1.380923076923077,2.08,141.35072463768117,0.9199999999999997,0.8023432318359967,2.5246864636719932
random<=100,{9},9,1,2.0,-4.0,1.8888888888888888,0.9411764705882353,1.0,False,True,True,,,,0,1.8888888888888888,1.0,2.0,0.0,0.47058823529411764,0.9411764705882353
random<=100,"{11,19,21,24,25,26,35,36}",36,8,79819.31659973226,-722304.7349282298,3.925925925925926,2.6964890187485206,5.2578999947421e-06,False,False,False,36,8,10,86,1.2424242424242424,3.016436195383565,240769.87568221262,5.483563804616436,1.3251116359954567,8.13378707660735
random<=100,"{29,31}",31,2,29.966629588431594,-175.86651835372638,1.8672413793103446,0.9824263881864073,0.034482758620689655,False,True,True,,,,0,1.8672413793103446,2.0,59.93325917686319,0.06896551724137956,0.9479436295657174,1.9648527763728145
random<=100,"{7,12,32,33,47,50,61,69}",69,8,9130232.48639494,-177304317.80261973,1.9353623188405797,1.43233559531191,2.83114165220897e-08,False,False,False,69,11,22,149,1.1538461538461537,6.473158512223738,59101442.13788911,5.514765844121671,1.8784847535163365,9.271735351154344
random<=100,"{24,37,39,42,44,52,59,73,76,77}",77,10,645674072.3613194,-10982449152.311295,2.1847586375888266,1.5316068394059779,1.0585593418924714e-09,False,False,False,77,12,13,89,1.1967592592592593,5.669759006432478,3660816386.990526,7.077035865362395,0.8034029033366151,8.683841672035625
random<=100,"{13,92}",92,2,8.218167701863354,-100.49498327759198,1.3043478260869563,0.47712652152542884,0.07692307692307693,False,True,False,92,5,8,37,1.1343578296703296,4.3076923076923075,35.40133779264214,0.6923076923076923,0.6815032771316928,2.055314246571078
random<=100,"{9,10,17,22,24,26,37,41}",41,8,9499176.435473545,-135935999.2477912,2.1611764705882353,1.811789265879724,3.088238382356029e-08,False,False,False,41,9,15,106,1.1679012345679014,4.770097946568535,45312002.00894457,5.720069601932346,1.4611713274277196,8.642412256787786
random<=100,"{14,19,22,26,27,31,34,35,36}",36,9,38097809.81403962,-305026561.124529,4.499999999999999,3.1613193165110136,6.651359892146869e-09,False,False,False,36,9,10,91,1.2732793522267205,2.668802285300838,101675521.89666563,6.331197714699162,1.0528692508855568,8.436936216470276
random<=100,"{7,29,34,45,47,54,60,67,74,79}",79,10,41050390489.98226,-738263807998.8503,2.3470804409963257,1.7544970365491714,4.605607208449026e-12,False,False,False,79,12,22,172,1.147537878787879,5.994776981779909,246087936002.42255,6.794417157414231,1.8617006459459027,10.517818449306036
random<=100,"{46,49}",49,2,21.084821428571427,-85.27950310559007,1.8639455782312924,1.2278879083245522,0.021739130434782608,False,False,False,98,3,4,6,1.8793478260869565,1.3913043478260871,29.335403726708076,0.6739130434782608,0.5172263710083843,1.7083657854950294
random<=100,"{9,11,23,43,52}",52,5,32525.097074321497,-500686.4415988461,1.5845261121856866,1.0448665520073308,2.042671405664328e-05,False,False,False,52,7,13,86,1.1372134038800705,5.131353984741245,166897.7864764154,3.196207342820083,1.0826864011727897,5.361580145165663
random<=100,"{16,17,20,33,38,45}",45,6,10696.82738407699,-110112.17532601561,2.3462962962962965,1.6388776377734715,5.277230509428652e-05,False,False,False,45,7,9,68,1.2306178669815035,3.4314663664508873,36705.80339619102,3.6779086335491122,0.9729224295995177,5.623753492748148
random<=100,"{3,4,5,7}",7,4,41.18487394957983,-276.4380952380953,2.4615384615384617,1.9335831082582107,0.016666666666666666,False,False,False,7,4,5,24,1.296551724137931,2.266666666666667,93.35238095238097,3.0388888888888888,0.6719497449148616,4.382788378718612
random<=100,"{6,10,15,16,17,28,33,46,52}",52,9,626571.0445973226,-13886204.97541538,2.3525377229080946,1.7976432153411768,5.535811162409628e-07,False,False,False,52,13,23,134,1.1929156908665106,7.3874115654166825,4628738.181413473,7.069482373977257,3.1052239527634917,13.27993027950424
random<=100,"{5,21,54,58,64,66}",66,6,5219.873183738956,-82749.94632034634,1.6442687747035571,1.262941336557925,3.0788177339901475e-05,False,False,False,66,8,20,139,1.1255411255411256,5.28472906403941,27585.615524705187,3.4425209359605904,1.6158909257619267,6.674302787484444
random<=100,"{15,18,35,37,41,76,86,88,92}",92,9,2367452902.0634856,-36876902398.85321,2.8243243243243246,1.824023059858824,2.3285690658888257e-10,False,False,False,92,11,20,159,1.170731707317073,5.19220500281491,12292300802.022707,5.9797801548845335,1.7454607508821067,9.470701656648746
random<=100,"{9,10,11,12,14,15,16,17}",17,8,9275.556902157849,-76705.2834224599,3.8095238095238093,2.7199574546506593,3.6075036075036075e-05,False,False,False,18,8,9,54,1.2111200644641418,2.756709956709957,25570.020066208304,5.565049302549302,0.9665422472568205,7.498133797062943
random<=100,"{13,31,36,56,67}",67,5,62817.39867563591,-682991.878099753,1.8117106773823193,1.259571296382953,4.923392020166214e-06,False,False,False,67,6,10,73,1.2536656891495601,3.624246721020915,227665.751173237,2.8129225911483973,0.8760372748297918,4.56499714080798
random<=100,"{11,12,13,14,16,17,18,19,20}",20,9,2112235.884116541,-16015105.309758976,4.999999999999999,3.3667735729651906,1.7182679721379413e-07,False,False,False,22,9,10,72,1.213225371120108,2.527354997943234,5338369.918556986,6.722645002056766,0.8931935072600041,8.509032016576775
random<=100,"{4,14,34,38,97}",97,5,8971.939844264092,-644524.8146199338,1.170496323529412,0.29224557999240935,0.00011057054400707652,False,True,False,97,25,30,68,1.0609375,23.94692613887661,214850.38077303633,4.4568817957805065,1.2707507613554379,6.998383318491382
